,ACRES,ACTIVE,CAUSE,CDATE,DPRIORITY,ECOSTS,EDAMAGE,ENAME,EVENT_ID,F_CONTAIN,GPRIORITY,ITYPE,LATDEG,LATMIN,LOCATE,LONGDEG,LONGMIN,NARRATIVE,NEWACRES,PERSONNEL,REPDATE,STARTDATE,TEAMNAME,TEAMTYPE,UN_UNITID,UN_USTATE,SEQ_NUM,CY,HOUR,START_YEAR,FIRE_EVENT_ID,POO_LATITUDE,POO_LONGITUDE,AREA_MEASUREMENT,IMT_MGMT_ORG_DESC,INCTYP_IDENTIFIER,POO_STATE_NAME,INCIDENT_ID,COMPLEX_NAME,INCIDENT_NAME_CORRECTED,INCIDENT_NUMBER_CORRECTED,DISCOVERY_DATE_CORRECTED
215,1500.0,N,H,4/29/99,,,,JUNEBERRY,MN-MNS-,100.0,,WF,0.0,0.0,Roseau,0.0,0.0,wildfire,0,4.0,1999-04-29,1999-04-28,,,MNS,MN,1,1999,0.0,1999.0,MN-MNS-|1999|1,0.0,-0.0,Acres,,9851,MINNESOTA,,,,,
15196,200.0,N,U,,,,,PAULSON COMMAND,FL-FLS-D16-280,100.0,,WF,27.0,7.0,,80.0,13.0,"the cause of this fire is under investigation, there were1 mile.  the fire is 100 percent contained, 200 plus acres also the park personnel will be monitoring this fire for the night.***04/02/02 oale investigator jack hill, okeechobee 5 and ranger good went out to do investigation and check on fire.**04/30/2002 per bob duty - fire is out.",0,33.0,2002-04-02,2002-04-01,Ed Ward,,FLS,FL,1,2002,0.0,2002.0,FL-FLS-D16-280|2002|1,27.116666666666667,-80.21666666666667,Acres,,9851,FLORIDA,,,,,
15197,139.0,N,H,3/29/02,,,,BATTLE FIRE,FL-FNF-02014,100.0,,WF,30.0,14.0,Lake City,82.0,22.0,nan,0,0.0,2002-04-02,2002-03-26,Foster,,FNF,FL,1,2002,0.0,2002.0,FL-FNF-02014|2002|1,30.233333333333334,-82.36666666666666,Acres,,9851,FLORIDA,,,,,
15198,5168.0,N,H,,10,,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,0.0,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,"~fire activity has increased and currently threatens private timber lands on the southeast edge of the refuge.  georgia forestry commission and a private timber company continue to assist with suppression.~the state of georgia, georgia forestry comission has taken action to activate   southeastern forest fire compact due to anticipated escape of the fire from    containment areas. the fire threatens historical chesser island and the recreational boardwalk.    expanses of private industrial timber resources are also threatened.",0,33.0,2002-04-02,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15199,578.0,N,L,04/01/2002,,,,BULL,NM-GNF-005,100.0,,WF,33.0,33.0,W. of Negrito Fire Base SE Reserve NM,108.0,40.0,acrage increase due to gps data taken this morning.   2 crews were bumped to the middle fire for burnout operations 4/3.,0,8.0,2002-04-02,2002-03-31,Dewey Rebbe,,GNF,NM,1,2002,0.0,2002.0,NM-GNF-005|2002|1,33.55,-108.66666666666667,Acres,,9851,NEW MEXICO,,,,,
15200,800.0,N,L,,,4000.0,,MIDDLE,NM-GNF-006,,,WF,33.0,21.0,GILA WILDERNESS,108.0,27.0,fire is very active on the northeast corner. 4 ihc ordered for burnout operations.fire was declared a wildfire 4/2 1800.  removed from fire use status.,0,65.0,2002-04-02,2002-03-31,Garcia,3,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15201,400.0,N,U,04/03/2002,,,,CHAVEZ,NM-N3S-3042,80.0,,WF,34.0,30.0,6 MILES NE OF BERNARDO,106.0,47.0,mop-up continues.  expect containment 4/3 2200.,0,100.0,2002-04-02,2002-04-01,ONSTAD,3,N3S,NM,1,2002,0.0,2002.0,NM-N3S-3042|2002|1,34.5,-106.78333333333333,Acres,Type 3 Team,9851,NEW MEXICO,,,,,
15202,300.0,N,H,04/02/2002,,0.0,,GRAY SQUIRREL HOLLOW,OK-OKS-30218,95.0,,WF,36.0,1.0,6 Mi. north of Proctor. T18N R24E Sec 21,94.0,44.0,none,0,6.0,2002-04-02,2002-04-02,Jack Fain,3,OKS,OK,1,2002,0.0,2002.0,OK-OKS-30218|2002|1,36.016666666666666,-94.73333333333333,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15203,1800.0,N,H,04/05/2002,,0.0,,LAKE HUDSON,OK-OSA-017,5.0,,WF,36.0,45.0,5 miles northwest of Bartlesville Okla.,96.0,0.0,"air tanker has been ordered from out of region along with air attack and lead plane.  numerous human caused fires are occurring in this area.  bia and local vfds have established unified command.    unified command established between bia and local vfds.  air tankers being utilized, fire is running towards a small rural community, and currently threatening the bartlesville airport.  airport vor has been burned over, damage yet to be assessed.",0,23.0,2002-04-02,2002-03-30,Smith,3,OSA,OK,1,2002,0.0,2002.0,OK-OSA-017|2002|1,36.75,-96.0,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15204,3190.0,N,H,04/02/2002,,15000.0,,SAND CREEK,OK-OSA-02036,100.0,,WF,36.0,42.0,"2 MI. WEST OF OKEESA, OK",96.0,10.0,"this fire burned in the interior today, with minor breakovers reported.  high and gusty winds limited effectiveness of aerial resources",0,1.0,2002-04-02,2002-03-28,J.HARRIS,3,OSA,OK,1,2002,0.0,2002.0,OK-OSA-02036|2002|1,36.7,-96.16666666666667,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15206,5321.0,N,H,,10,,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,0.0,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,"fire received light rain, minimal activity occured today.",0,33.0,2002-04-03,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15207,1500.0,N,H,03/29/2002,,,,BELL SLOP FIRE,NC-SWR-02001,100.0,,WF,35.0,0.0,,76.0,23.0,"fire is being monitored daily by engine crew along with an aerial recon today and is not considered to be a threat.  unfortunately while surrounding areas were receiving moderate to heavy rains of .5 to over 1.5 inches, only .25 fell on the burn area.  monitoring will continue.  fmo prefers to wait until significant rain falls before declaring fire controlled.  next chance of rain is for this afternoon.",0,1.0,2002-04-03,2002-03-28,TOM CREWS,,SWR,NC,1,2002,0.0,2002.0,NC-SWR-02001|2002|1,35.0,-76.38333333333334,Acres,,9851,NORTH CAROLINA,,,,,
15208,578.0,N,L,04/02/2002,,50000.0,,BULL,NM-GNF-005,100.0,,WF,33.0,33.0,W. of Negrito Fire Base SE Reserve NM,108.0,40.0,acrage increase due to gps data taken this morning.   all resources reassigned to middle fire,0,0.0,2002-04-03,2002-03-31,Dewey Rebbe,,GNF,NM,1,2002,0.0,2002.0,NM-GNF-005|2002|1,33.55,-108.66666666666667,Acres,,9851,NEW MEXICO,,,,,
15209,10000.0,N,L,,,50000.0,,MIDDLE,NM-GNF-006,0.0,,WF,33.0,21.0,25 MILES SE OF RESERVE,108.0,27.0,fire crossed fs road 142 early this a.m. prior to burnout operations to contain it to the south.  a road closure is in place along fs road 142 to the east of the fire.- evacuations have started on elk springs subdivisions.- a type i team (humphrey) has been ordered.- activated state rmp for catron/bernallio co. structure engines.,0,1.0,2002-04-03,2002-03-31,GARCIA,2,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 2 Team,9851,NEW MEXICO,,,,,
15211,6000.0,N,H,04/03/2002,,,,HULA,OK-OKA-02007,100.0,,WF,36.0,55.0,"2 miles North of Bowring, OK",96.0,9.0,none,0,0.0,2002-04-03,2002-03-28,J. Strom,,OSA,OK,1,2002,0.0,2002.0,OK-OKA-02007|2002|1,36.916666666666664,-96.15,Acres,,9851,OKLAHOMA,,,,,
15212,300.0,N,H,04/02/2002,,,,GRAY SQUIRREL HOLLOW,OK-OKS-30218,100.0,,WF,36.0,1.0,6 Mi. north of Proctor. T18N R24E Sec 21,94.0,44.0,none,0,1.0,2002-04-03,2002-04-02,Jack Fain,3,OKS,OK,1,2002,0.0,2002.0,OK-OKS-30218|2002|1,36.016666666666666,-94.73333333333333,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15214,3190.0,N,H,04/02/2002,,15000.0,,SAND CREEK,OK-OSA-02036,100.0,,WF,36.0,42.0,"2 MI. WEST OF OKEESA, OK",96.0,10.0,nan,0,0.0,2002-04-03,2002-03-28,J.HARRIS,3,OSA,OK,1,2002,0.0,2002.0,OK-OSA-02036|2002|1,36.7,-96.16666666666667,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15215,133.0,N,H,,,,,ATMORE,CA-ANF-925,100.0,,WF,34.0,41.0,20 miles NE of Castaic,118.0,36.0,rehab continued. crews continue to patrol and mop-up the line.,0,24.0,2002-04-04,2002-03-30,Everado Gonzales,3,ANF,CA,1,2002,0.0,2002.0,CA-ANF-925|2002|1,34.68333333333333,-118.6,Acres,Type 3 Team,9851,CALIFORNIA,,,,,
15217,5500.0,N,H,,10,,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,"gfc with assistance from fish & wildlife service and toledo mfg personal conducted a 120 acre burn-out operation on toledo mfg company land, se corner of the fire.  several recons of the fire continue to show minimum fire activity. tractor plow units continue to prepare firelines on the eastern boundary of the swamp.interagency fire use management team (fumt), gary cones ic, has been assigned to this incident.",0,57.0,2002-04-04,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15218,578.0,N,L,,,,,BULL,NM-GNF-005,100.0,,WF,33.0,33.0,W. of Negrito Fire Base SE Reserve NM,108.0,40.0,all resources reassigned to middle fire,0,0.0,2002-04-04,2002-03-31,Dewey Rebbe,,GNF,NM,1,2002,0.0,2002.0,NM-GNF-005|2002|1,33.55,-108.66666666666667,Acres,,9851,NEW MEXICO,,,,,
15219,30000.0,N,L,,10,500000.0,,MIDDLE,NM-GNF-006,,,WF,33.0,21.0,EAST AND SOUTHEAST OF RESERVE,108.0,27.0,"isolated high based thunderstorms possible until 1900 today.  the fire is approximately 13 miles long from the southern point of origin to the north end.  direct and indirect attack tactics are being used with handcrews, dozers, and air tankers.there are road closures in place on forest service roads 141 east of negrito, road junction 94/128 is closed, fs road 142 is closed at cooney prairie and snow lake.  all public access around the perimeter of the fire is closed.snow lake, blair ranch and elk springs subdivisions are evacuated.structure protection engines and dozers are in place at the elk springs subdivision.  additional engines are ordered.humphrey's type i team assumes management of the fire at 1600 today.",0,1.0,2002-04-04,2002-03-31,HUMPHREY,1,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15221,260.0,N,U,04/05/2002,,15000.0,,ENSIGN,OK-OKS-CW2003,100.0,,WF,35.0,7.0,5 mi. NW of Verden Okla. near Lake Chick,98.0,8.0,this fire currently under investigation.   local vfd's and bia established unified command.  patrol and mop-up ongoing.,0,4.0,2002-04-04,2002-04-01,McCLAIN,3,OKS,OK,1,2002,0.0,2002.0,OK-OKS-CW2003|2002|1,35.11666666666667,-98.13333333333334,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15222,2550.0,N,H,04/05/2002,,27000.0,,LAKE HUDSON,OK-OSA-017,90.0,,WF,36.0,45.0,5 miles northwest of Bartlesville Okla.,96.0,0.0,numerous human caused fires are occurring in this area.  bia and local vfds have established unified command.    unified command established between bia and local vfds. some spotting over control lines picked up today.,0,21.0,2002-04-04,2002-03-30,Smith,3,OSA,OK,1,2002,0.0,2002.0,OK-OSA-017|2002|1,36.75,-96.0,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15223,5500.0,N,H,,10,62300.0,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,0.0,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,"gfc with assistance from fish & wildlife service and toledo mfg personal conducted a 30 acre burn-out operation on toledo mfg company land, se corner of the fire.  interagency fire use management team (fumt), gary cones ic, has been assigned to this incident.    georgia forestry commission with assistance from fws and toledo mfg conducted a 30 acre burnout operation on toledo mfg company land on the se corner of the fire.",0,59.0,2002-04-05,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15224,1500.0,N,H,03/29/2002,,,,BELL SLOP FIRE,NC-SWR-02001,100.0,,WF,35.0,0.0,,76.0,23.0,fire is being monitored daily by engine crew along with an aerial recon today and is not considered to be a threat. monitoring will continue.  fmo prefers to wait until significant rain falls before declaring fire controlled.,0,1.0,2002-04-05,2002-03-28,TOM CREWS,,SWR,NC,1,2002,0.0,2002.0,NC-SWR-02001|2002|1,35.0,-76.38333333333334,Acres,,9851,NORTH CAROLINA,,,,,
15225,36000.0,N,L,,10,1286216.0,,MIDDLE,NM-GNF-006,40.0,,WF,33.0,21.0,EAST AND SOUTHEAST OF RESERVE,108.0,27.0,nan,0,548.0,2002-04-05,2002-03-31,HUMPHREY,1,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15226,6000.0,N,H,04/03/2002,,,,HULA,OK-OKA-02007,100.0,,WF,36.0,55.0,"2 miles North of Bowring, OK",96.0,9.0,nan,0,0.0,2002-04-05,2002-03-28,J. Strom,,OSA,OK,1,2002,0.0,2002.0,OK-OKA-02007|2002|1,36.916666666666664,-96.15,Acres,,9851,OKLAHOMA,,,,,
15227,2550.0,N,H,04/05/2002,,30000.0,,LAKE HUDSON,OK-OSA-017,100.0,,WF,36.0,45.0,5 miles northwest of Bartlesville Okla.,96.0,0.0,demob ongoing  demob ongoing,0,2.0,2002-04-05,2002-03-30,Smith,3,OSA,OK,1,2002,0.0,2002.0,OK-OSA-017|2002|1,36.75,-96.0,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15228,150.0,N,L,04/09/2002,,,,REILEY PEAK,AZ-CNF-079,,,WF,32.0,24.0,FT. GRANT,110.0,7.0,unable to get to fire.  recon only by air attack.  tried to flank fire with air tankers.,0,18.0,2002-04-06,2002-04-06,RICK EVANS,3,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-079|2002|1,32.4,-110.11666666666666,Acres,Type 3 Team,9851,ARIZONA,,,,,
15229,125.0,N,H,,,,,ROBERSON RIDGE,EC-20173,100.0,,WF,34.0,38.0,"2 miles S. of Muse, OK",94.0,45.0,nan,0,9.0,2002-04-06,2002-04-05,Morgan,3,OKS,OK,1,2002,0.0,2002.0,EC-20173|2002|1,34.63333333333333,-94.75,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15230,5500.0,N,H,,10,62300.0,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,0.0,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,fire use management team #2 (cones) assigned.  fire is being managed under a confinement strategy.  the chesser island boardwalk trail remains closed to the public.  a structure protection sprinkler system is in place.  georgia forestry commission with assistance from fws and toledo mfg conducted a 30 acre burnout operation on toledo mfg company land on the se corner of the fire.,0,59.0,2002-04-06,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15232,37600.0,N,L,,10,1682528.0,,MIDDLE,NM-GNF-006,40.0,,WF,33.0,21.0,EAST AND SOUTHEAST OF RESERVE,108.0,27.0,"although crews have encountered very difficult terrain in the northern portion of the fire, progress continues to be made along the nw and ne flanks.  the nw corner is now indirectly lined to state route 30.",0,584.0,2002-04-06,2002-03-31,HUMPHREY,1,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15233,150.0,N,L,04/08/2002,,20000.0,,LITTLE BLACK HILLS,AZ-AZS-02-0252,20.0,,WF,32.0,34.0,east of San Manuel,110.0,31.0,heavy fuels in drainage areas,0,0.0,2002-04-07,2002-04-07,Piechura,3,AZS,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0252|2002|1,32.56666666666667,-110.51666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15234,150.0,N,L,04/09/2002,,,,REILEY PEAK,AZ-CNF-079,50.0,,WF,32.0,24.0,FT. GRANT,110.0,7.0,flew a few people in until shut down by winds.  with needed helicopters coming in should be able to shuttle crews in and make good progress on mop up.,0,42.0,2002-04-07,2002-04-06,RICK EVANS,3,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-079|2002|1,32.4,-110.11666666666666,Acres,Type 3 Team,9851,ARIZONA,,,,,
15236,125.0,N,H,04/07/2002,,,,ROBERSON RIDGE,EC-20173,100.0,,WF,34.0,38.0,"2 miles S. of Muse, OK",94.0,45.0,nan,0,9.0,2002-04-07,2002-04-05,Morgan,3,OKS,OK,1,2002,0.0,2002.0,EC-20173|2002|1,34.63333333333333,-94.75,Acres,Type 3 Team,9851,OKLAHOMA,,,,,
15237,250.0,N,H,4/8/2002,,,,MARCUS MTN. #1,GA-CHF-02061,90.0,,WF,34.0,53.0,"14 miles east out of Clayton, Ga",83.0,14.0,airattack 75l and air tanker 161 assisted with this in dropping 2 loads of retardent.,0,15.0,2002-04-07,2002-04-07,PAT HOPTON,,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02061|2002|1,34.88333333333333,-83.23333333333333,Acres,,9851,GEORGIA,,,,,
15239,5500.0,N,H,,10,124700.0,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,0.0,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,fire use management team #2 (cones) assigned.  fire is being managed under a confinement strategy.  the chesser island boardwalk trail remains closed to the public.  a structure protection sprinkler system is in place.  georgia forestry commission with assistance from fws and toledo mfg conducted a 30 acre burnout operation on toledo mfg company land on the se corner of the fire.  mop-up of burnout operation continues.,0,56.0,2002-04-07,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15240,1300.0,N,H,04/07/2002,,,,CONNECTER ROAD,NC-CLQ-02004,100.0,,WF,34.0,39.0,Camp Lejeune Military Base,77.0,16.0,"during initial attack, fire expericenced erratic fire behavior.  fire was in difficult terrain and heavy fuel loads were involved.",0,26.0,2002-04-07,2002-04-06,Pete Black,,CLQ,NC,1,2002,0.0,2002.0,NC-CLQ-02004|2002|1,34.65,-77.26666666666667,Acres,,9851,NORTH CAROLINA,,,,,
15241,37600.0,N,L,,10,1999482.0,,MIDDLE,NM-GNF-006,60.0,,WF,33.0,21.0,EAST AND SOUTHEAST OF RESERVE,108.0,27.0,"most roads were too wet to transport crews, only reconnaissance and evaluation work was done.",0,471.0,2002-04-07,2002-03-31,HUMPHREY,1,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15242,1920.0,N,U,4/8/02,,1200.0,,RED LAKE 13,RLA-F5202013,90.0,,WF,47.0,57.0,"20 miles NW of Red Lake, MN",95.0,23.0,"large grass fire on the west side of lower red lake,",0,8.0,2002-04-07,2002-04-05,Jourdain,3,RLA,MN,1,2002,0.0,2002.0,RLA-F5202013|2002|1,47.95,-95.38333333333334,Acres,Type 3 Team,9851,MINNESOTA,,,,,
15243,150.0,N,L,04/08/02,,20000.0,,LITTLE BLACK HILLS,AZ-AZS-02-0252,20.0,,WF,32.0,34.0,east of San Manuel,110.0,31.0,heavy fuels in drainage areas,0,0.0,2002-04-08,2002-04-07,Piechura,3,AZS,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0252|2002|1,32.56666666666667,-110.51666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15244,150.0,N,L,04/09/2002,,,,REILEY PEAK,AZ-CNF-079,75.0,,WF,32.0,24.0,FT. GRANT,110.0,7.0,able to shuttle crews in.  weather cooperated and mopup progressing,0,42.0,2002-04-08,2002-04-06,RICK EVANS,3,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-079|2002|1,32.4,-110.11666666666666,Acres,Type 3 Team,9851,ARIZONA,,,,,
15245,275.0,N,H,04/09/2002,,10000.0,,MARCUS MTN. #1,GA-CHF-02061,95.0,,WF,34.0,53.0,"14 miles east out of Clayton, Ga",83.0,14.0,nan,0,22.0,2002-04-08,2002-04-07,PAT HOPTON,,CHF,GA,1,2002,0.0,2002.0,GA-CHF-02061|2002|1,34.88333333333333,-83.23333333333333,Acres,,9851,GEORGIA,,,,,
15247,5500.0,N,H,,10,142700.0,,NUMBER ONE ISLAND FIRE,GA-OKR-00001,0.0,,WF,30.0,39.0,"14 MILES SW OF FOLKTON, GA",82.0,11.0,fire use management team #2 (cones) assigned.  fire is being managed under a confinement strategy.  the chesser island boardwalk trail remains closed to the public.  a structure protection sprinkler system is in place.  mop-up of burnout operation continues.,0,54.0,2002-04-08,2002-03-20,Fred Wetzel,,OKR,GA,1,2002,0.0,2002.0,GA-OKR-00001|2002|1,30.65,-82.18333333333334,Acres,,9851,GEORGIA,,,,,
15248,2100.0,N,H,04/09/2002,,,,CANE CREEK,KY-DBF-02198,80.0,,WF,36.0,47.0,"9 MI. W/NW OF WILLIAMSBURG, KY.",84.0,19.0,"district personnel continued to monitor this fire and contain spot fires due to strong winds this afternoon.  sustained winds were reported at 20 mph at the somerset auotmated weather station, with gusts near 40 mph.  helicopter ahl assisted with spot fires this afternoon and structure protection due to fire spread.    extreme fire behavior due to strong winds resulted in spotting.  the archer fire adjacent to this fire is now part of this fire.  the two burned together today.",0,10.0,2002-04-08,2002-04-06,JIM HARRIS,3,DBF,KY,1,2002,0.0,2002.0,KY-DBF-02198|2002|1,36.78333333333333,-84.31666666666666,Acres,Type 3 Team,9851,KENTUCKY,,,,,
15249,140.0,N,H,04/08/2002,,,,BARREN FORK,KY-DBF-02206,100.0,,WF,36.0,46.0,"3 MI. N of Whitley City, Kentucky",84.0,26.0,helicopter ahl assisted with containment efforts on this fire today.  rainfall is forecasted for tonight and tuesday with periods of showers and thunderstorms expected.  rainfall amounts will likely range from 1/2 to 1 inch.   containment lines and burnout operations completed.,0,26.0,2002-04-08,2002-04-07,BILL BRUMM,3,DBF,KY,1,2002,0.0,2002.0,KY-DBF-02206|2002|1,36.766666666666666,-84.43333333333334,Acres,Type 3 Team,9851,KENTUCKY,,,,,
15250,800.0,N,H,,,,,DEERWOOD FIRE,MN-MNS-123-06,100.0,,WF,48.0,33.0,Kittson County,96.0,35.0,nan,0,10.0,2002-04-08,2002-04-06,,,MNS,MN,1,2002,0.0,2002.0,MN-MNS-123-06|2002|1,48.55,-96.58333333333333,Acres,,9851,MINNESOTA,,,,,
15251,37600.0,N,L,,10,2461137.0,,MIDDLE,NM-GNF-006,65.0,,WF,33.0,21.0,EAST AND SOUTHEAST OF RESERVE,108.0,27.0,"crews completed indirect line south of state route 30, and north of the fire edge. a combination of cold trail and lining where possible began along the north flank.",0,267.0,2002-04-08,2002-03-31,HUMPHREY,1,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15253,1062.0,N,O,04/10/02,,3200.0,,RED LAKE 33,RLA-F5202033,80.0,,WF,47.0,55.0,"17 Miles NW of Red Lake, MN",95.0,17.0,,0,11.0,2002-04-08,2002-04-07,Jourdain,3,RLA,MN,1,2002,0.0,2002.0,RLA-F5202033|2002|1,47.916666666666664,-95.28333333333333,Acres,Type 3 Team,9851,MINNESOTA,,,,,
15254,1749.0,N,O,04/10/02,,1500.0,,RED LAKE 39,RLA-F5202039,80.0,,WF,47.0,58.0,"35 Miles NW of Red Lake, MN",95.0,38.0,,0,3.0,2002-04-08,2002-04-07,Jourdain,3,RLA,MN,1,2002,0.0,2002.0,RLA-F5202039|2002|1,47.96666666666667,-95.63333333333334,Acres,Type 3 Team,9851,MINNESOTA,,,,,
15256,150.0,N,U,04/10/2002,,75000.0,,LITTLE BLACK HILLS,AZ-AZS-02-0252,95.0,,WF,32.0,34.0,east of San Manuel,110.0,31.0,"heavy fuels in drainage areas  released most resources 1800, holding 1 type 2 crew and 1 type 6 engine through the burning period 4/10/02.",0,91.0,2002-04-09,2002-04-07,Warfield,3,AZS,AZ,1,2002,0.0,2002.0,AZ-AZS-02-0252|2002|1,32.56666666666667,-110.51666666666667,Acres,Type 3 Team,9851,ARIZONA,,,,,
15257,150.0,N,L,04/10/2002,,,,REILEY PEAK,AZ-CNF-079,75.0,,WF,32.0,24.0,FT. GRANT,110.0,7.0,shuttling crews..  progress was made but weather getting warmer and dryer..  front expected to pass thru in next couple days..,0,42.0,2002-04-09,2002-04-06,RICK EVANS,3,CNF,AZ,1,2002,0.0,2002.0,AZ-CNF-079|2002|1,32.4,-110.11666666666666,Acres,Type 3 Team,9851,ARIZONA,,,,,
15258,2100.0,N,H,04/09/2002,,,,CANE CREEK,KY-DBF-02198,100.0,,WF,36.0,47.0,"9 MI. W/NW OF WILLIAMSBURG, KY.",84.0,19.0,1/4 inch of rainfall was received early this morning.  mop-up continued today near structures in the areas where slopovers occurred yesterday afternoon due to strong winds.,0,8.0,2002-04-09,2002-04-06,JIM HARRIS,3,DBF,KY,1,2002,0.0,2002.0,KY-DBF-02198|2002|1,36.78333333333333,-84.31666666666666,Acres,Type 3 Team,9851,KENTUCKY,,,,,
15259,140.0,N,H,04/08/2002,,,,BARREN FORK,KY-DBF-02206,100.0,,WF,36.0,46.0,"3 MI. N of Whitley City, Kentucky",84.0,26.0,this fire is now controlled.  rainfall was reported on this fire early this morning.  fire received 0.12 in. rainfall early this morning.,0,3.0,2002-04-09,2002-04-07,BILL BRUMM,3,DBF,KY,1,2002,0.0,2002.0,KY-DBF-02206|2002|1,36.766666666666666,-84.43333333333334,Acres,Type 3 Team,9851,KENTUCKY,,,,,
15260,900.0,N,H,04/07/2002,,50000.0,,CHANDLER,MT-SOS-89201,100.0,,WF,46.0,5.0,11 Mi. South of I-94 - Sarpy Creek,107.0,4.0,fire turned back to county on 04/07/2002 at 1800 hours.,0,47.0,2002-04-09,2002-04-05,Steve Wilkens,3,SOS,MT,1,2002,0.0,2002.0,MT-SOS-89201|2002|1,46.083333333333336,-107.06666666666666,Acres,Type 3 Team,9851,MONTANA,,,,,
15261,37600.0,N,L,04/12/2002,10,2724576.0,,MIDDLE,NM-GNF-006,75.0,,WF,33.0,21.0,EAST AND SOUTHEAST OF RESERVE,108.0,27.0,"in the wilderness divisions, five type 1 crews began to cold trail and construct line where possible. crews will be supported with helicopter and pack animals.",0,267.0,2002-04-09,2002-03-31,HUMPHREY,1,GNF,NM,1,2002,0.0,2002.0,NM-GNF-006|2002|1,33.35,-108.45,Acres,Type 1 Team,9851,NEW MEXICO,,,,,
15263,2010.0,N,O,04/10/2002,,4500.0,,RED LAKE 33,RLA-F5202033,100.0,,WF,47.0,55.0,"17 Miles NW of Red Lake, MN",95.0,17.0,rain showers this afternoon helped move the containmnent date up.,0,11.0,2002-04-09,2002-04-07,Jourdain,3,RLA,MN,1,2002,0.0,2002.0,RLA-F5202033|2002|1,47.916666666666664,-95.28333333333333,Acres,Type 3 Team,9851,MINNESOTA,,,,,
