STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19CLOSE,C19PUBSV,C19ELMAT,C19ECRD1,C19ECRD2,C19REFER,C19OUTSD,C19LIVEP,C19RECDP,C19XWIF1,C19XWIF2,C19XWIF3,C19STOTH
OH,OH0242,342A,WILLOUGHBY-EASTLAKE PUBLIC LIBRARY,263 E. 305 STREET,WILLOWICK,44095,3736,263 E. 305 STREET,WILLOWICK,44095,3736,LAKE,4409432203,ME,SD,MO,Y,SD1,N,01/01/2020,12/31/2020,65424,R_20,65376,0,R_20,4,R_20,0,R_20,20,R_20,21,R_20,54.68,R_20,75.68,R_20,4748639,R_20,2051922,R_20,0,R_20,503709,R_20,7304270,R_20,2855712,R_20,981059,R_20,3836771,R_20,374671,R_20,327542,R_20,385770,R_20,1087983,R_20,835270,R_20,5760024,R_20,0,R_20,0,R_20,0,R_20,11469,R_20,11469,R_20,164062,R_20,151544,R_20,707165,R_20,30085,R_20,488093,R_20,60163,R_20,70626,R_20,13,R_20,62,R_20,75,R_20,11752,R_20,275565,IG19,M,78631,IG19,M,27591,R_20,994615,R_20,214518,R_20,193846,R_20,800769,R_20,28231,R_20,222077,R_20,1022846,R_20,233808,R_20,111007,R_20,396,R_20,264,R_20,32,R_20,12938,R_20,9434,R_20,244,R_20,28,R_20,28980,R_20,47000,R_20,166234,2021,03,2,00,00,00,-81.47281225,41.6374341,39,085,85638,229569,21,21,2003,3008,3914,17460,0,E,100,POINTADDRESS,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y
OH,OH0243,343C,WILMINGTON PUBLIC LIBRARY OF CLINTON COUNTY,268 N. SOUTH ST.,WILMINGTON,45177,1661,268 N. SOUTH ST.,WILMINGTON,45177,1661,CLINTON,9373822417,ME,CO,MO,Y,CO1,N,01/01/2020,12/31/2020,25220,R_20,25201,1,R_20,1,R_20,0,R_20,3,R_20,6.75,R_20,8.51,R_20,15.26,R_20,575312,R_20,644217,R_20,0,R_20,105262,R_20,1324791,R_20,545007,R_20,188103,R_20,733110,R_20,49421,R_20,20525,R_20,25828,R_20,95774,R_20,227657,R_20,1056541,R_20,0,R_20,0,R_20,0,R_20,1633,R_20,1633,R_20,29306,R_20,59227,R_20,911192,R_20,4590,R_20,701591,R_20,9685,R_20,47499,R_20,0,R_20,62,R_20,62,R_20,7384,R_20,108772,IG17,M,35257,IG17,M,11276,R_20,98895,R_20,25104,R_20,23062,R_20,75833,R_20,2301,R_20,25363,R_20,101196,R_20,3583,R_20,4819,R_20,169,R_20,74,R_20,62,R_20,4354,R_20,1935,R_20,506,R_20,25,R_20,5167,R_20,36278,R_20,-1,2021,03,2,00,00,00,-83.82836794,39.44908883,39,027,85792,41921,32,32,9646,3006,3915,48940,1,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N
OH,OH0244,344C,MONROE COUNTY DISTRICT LIBRARY,96 HOME AVE.,WOODSFIELD,43793,1232,96 HOME AVE.,WOODSFIELD,43793,1232,MONROE,7404721954,ME,CO,SO,Y,CO1,N,01/01/2020,12/31/2020,14642,R_20,14631,1,R_20,0,R_20,0,R_20,0,IG16,2,R_20,5.5,R_20,7.5,R_20,0,R_20,506107,R_20,0,R_20,11617,R_20,517724,R_20,255324,R_20,109314,R_20,364638,R_20,19556,R_20,5687,R_20,7680,R_20,32923,R_20,72939,R_20,470500,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,66324,R_20,369905,R_20,1536,R_20,122373,R_20,7270,R_20,3762,R_20,2,R_20,62,R_20,64,R_20,1833,R_20,27790,IG19,M,11631,IG19,M,4647,R_20,63861,R_20,15247,R_20,7831,R_20,56030,R_20,9386,R_20,17217,R_20,73247,R_20,14629,R_20,7221,R_20,12,R_20,12,R_20,0,R_20,187,R_20,187,R_20,0,R_20,16,R_20,5166,R_20,5347,R_20,8700,2021,03,2,00,00,00,-81.10882232,39.76086437,39,111,86436,13586,42,42,9668,3019,3906,-4,N,E,100,POINTADDRESS,N,Y,N,N,N,Y,Y,N,N,Y,Y,Y,N
OH,OH0245,345C,WAYNE COUNTY PUBLIC LIBRARY,304 N. MARKET ST.,WOOSTER,44691,3514,P.O. BOX 1349,WOOSTER,44691,7086,WAYNE,3302620916,ME,CO,MA,Y,CO1,N,01/01/2020,12/31/2020,103658,R_20,103581,1,R_20,6,R_20,2,R_20,15.5,R_20,21.5,R_20,58.7,R_20,80.2,R_20,2742914,R_20,3189844,R_20,3000,R_20,464451,R_20,6400209,R_20,2375967,R_20,862513,R_20,3238480,R_20,338467,R_20,80218,R_20,119175,R_20,537860,R_20,1124027,R_20,4900367,R_20,0,R_20,0,R_20,0,R_20,20038,R_20,20038,R_20,263931,R_20,313126,R_20,464893,R_20,23372,R_20,166911,R_20,38669,R_20,36553,R_20,8,R_20,62,R_20,70,R_20,5711,R_20,364426,IG19,M,105558,IG19,M,46678,R_20,1100554,R_20,419607,R_20,268818,R_20,831736,R_20,18404,R_20,287222,R_20,1118958,R_20,115788,R_20,217326,R_20,1380,R_20,1062,R_20,0,R_20,24482,R_20,18559,R_20,0,R_20,84,R_20,9112,R_20,64851,R_20,93917,2021,03,2,00,00,00,-81.94068807,40.80085248,39,169,86548,115694,32,21,6,1008,3916,49300,1,E,100,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
OH,OH0246,346C,WORTHINGTON PUBLIC LIBRARY,820 HIGH ST,WORTHINGTON,43085,4108,820 HIGH ST,WORTHINGTON,43085,4108,FRANKLIN,6148072626,ME,SD,MO,Y,SD1,N,01/01/2020,12/31/2020,59689,R_20,59645,0,R_20,3,R_20,0,R_20,35.15,R_20,35.15,R_20,96.58,R_20,131.73,R_20,8076954,R_20,2401179,R_20,0,R_20,866410,R_20,11344543,R_20,5668866,R_20,1565824,R_20,7234690,R_20,633446,R_20,770982,R_20,204479,R_20,1608907,R_20,1626618,R_20,10470215,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,988949,R_20,373730,R_20,770230,R_20,35233,R_20,545262,R_20,39556,R_20,43204,R_20,0,R_20,62,R_20,62,R_20,2835,R_20,980349,IG19,M,95559,IG19,M,86217,R_20,1921281,R_20,754453,R_20,555117,R_20,1366164,R_20,395231,R_20,950348,R_20,2316512,R_20,155894,R_20,211104,R_20,465,R_20,378,R_20,25,R_20,15057,R_20,13091,R_20,369,R_20,181,R_20,24834,R_20,84230,R_20,854465,2021,03,2,00,00,00,-83.01797771,40.09063933,39,049,86604,1324624,21,11,67.1,1011,3912,18140,0,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
OH,OH0247,347C,GREENE COUNTY PUBLIC LIBRARY,76 E. MARKET,XENIA,45385,3100,76 E. MARKET,XENIA,45385,3100,GREENE,9373524000,NO,CO,MO,Y,CO1,N,01/01/2020,12/31/2020,161573,R_20,161453,0,R_20,7,R_20,1,R_20,28,R_20,61.58,R_20,62.43,R_20,124.01,R_20,6856009,R_20,4927898,R_20,0,R_20,839730,R_20,12623637,R_20,5241640,R_20,1553716,R_20,6795356,R_20,499760,R_20,829199,R_20,278726,R_20,1607685,R_20,2045763,R_20,10448804,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,738464,R_20,443299,R_20,752715,R_20,35636,R_20,532691,R_20,73774,R_20,44292,R_20,17,R_20,62,R_20,79,R_20,21620,R_20,578661,IG19,M,141134,IG19,M,99482,R_20,2667137,R_20,794755,R_20,585897,R_20,2081240,R_20,231944,R_20,817841,R_20,2899081,R_20,20927,R_20,28244,R_20,686,R_20,290,R_20,94,R_20,8971,R_20,3721,R_20,388,R_20,59,R_20,32431,R_20,104744,R_20,-1,2021,03,2,00,00,00,-83.92874316,39.68631924,39,057,86772,170122,21,21,2406,5003,3910,19430,0,E,99.01,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
OH,OH0248,348C,"YOUNGSTOWN AND MAHONING COUNTY, PL OF",305 WICK AVE.,YOUNGSTOWN,44503,1003,305 WICK AVE.,YOUNGSTOWN,44503,1003,MAHONING,3307448636,ME,NP,MO,Y,OTH,N,01/01/2020,12/31/2020,238823,R_20,238646,1,R_20,14,R_20,1,R_20,52,R_20,63.3,R_20,106.7,R_20,170,R_20,9006542,R_20,8744858,R_20,453413,R_20,1494082,R_20,19698895,R_20,7058356,R_20,2778944,R_20,9837300,R_20,417395,R_20,809424,R_20,200191,R_20,1427010,R_20,3260120,R_20,14524430,R_20,0,R_20,0,R_20,14200,R_20,411440,R_20,425640,R_20,5042915,R_20,411502,R_20,48930,R_20,26184,R_20,19496,R_20,83762,R_20,0,R_20,0,R_20,62,R_20,62,R_20,41340,R_20,627387,IG19,M,166801,IG19,M,111121,R_20,1035248,R_20,176683,R_20,357265,R_20,677983,R_20,608154,R_20,965419,R_20,1643402,R_20,11085,R_20,28582,R_20,959,R_20,333,R_20,122,R_20,13987,R_20,7781,R_20,2705,R_20,117,R_20,71696,R_20,136923,R_20,1294244,2021,03,2,00,00,00,-80.64677225,41.10329091,39,099,88000,226075,13,21,8140,3058,3913,49660,0,E,100,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y
OH,OH0249,349C,DR. EARL S. SLOAN LIBRARY,2817 SANDUSKY ST.,ZANESFIELD,43360,1101,P.O. BOX 116,ZANESFIELD,43360,0116,LOGAN,9375928343,NO,NP,SO,Y,OTH,N,01/01/2020,12/31/2020,197,R_20,197,1,R_20,0,R_20,0,R_20,0,R_20,1.3,R_20,0.45,R_20,1.75,R_20,38405,R_20,57798,R_20,0,R_20,44618,R_20,140821,R_20,-9,H_20,-9,H_20,-9,H_20,15023,R_20,0,R_20,18187,R_20,33210,R_20,-9,H_20,83497,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,8904,R_20,0,R_20,198,R_20,0,R_20,262,R_20,0,R_20,4,R_20,62,R_20,66,R_20,1450,R_20,1248,R_20,CT,156,R_20,CT,297,R_20,1248,R_20,517,R_20,0,R_20,1248,R_20,984,R_20,984,R_20,2232,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,4,R_20,254,R_20,11,R_20,-1,2021,03,1,00,00,00,-83.67709344,40.33789311,39,091,88070,45326,42,42,47,2025,3904,13340,1,E,100,POINTADDRESS,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N
OH,OH0250,350C,MUSKINGUM COUNTY LIBRARY SYSTEM,220 N. FIFTH ST.,ZANESVILLE,43701,3508,220 N. FIFTH ST.,ZANESVILLE,43701,3508,MUSKINGUM,7404530391,NO,CO,MO,Y,CO1,N,01/01/2020,12/31/2020,86074,R_20,86010,1,R_20,5,R_20,0,R_20,7,R_20,10,R_20,35.13,R_20,45.13,R_20,2355808,R_20,2834456,R_20,0,R_20,386658,R_20,5576922,R_20,2049687,R_20,689676,R_20,2739363,R_20,172034,R_20,185940,R_20,115434,R_20,473408,R_20,887202,R_20,4099973,R_20,0,R_20,0,R_20,0,R_20,94730,R_20,94730,R_20,322282,R_20,145043,R_20,496034,R_20,13796,R_20,411559,R_20,21972,R_20,16633,R_20,8,R_20,62,R_20,70,R_20,7927,R_20,224411,IG19,M,13455,IG19,M,44706,R_20,414505,R_20,75649,R_20,93164,R_20,321341,R_20,85530,R_20,178694,R_20,500035,R_20,0,R_20,703,R_20,440,R_20,214,R_20,57,R_20,9016,R_20,2319,R_20,656,R_20,37,R_20,13859,R_20,53645,R_20,245020,2021,03,2,00,00,00,-82.00622257,39.94394999,39,119,88084,86020,32,32,9119,2080,3912,49780,1,E,100,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,M,Y,Y
OH,OH0251,351C,WAGNALLS MEMORIAL LIBRARY,150 E COLUMBUS ST,LITHOPOLIS,43136,1006,P.O. BOX 217 150 E. COLUMBUS ST.,LITHOPOLIS,43136,1006,FAIRFIELD,6148374765,ME,NP,SO,Y,OTH,N,01/01/2020,12/31/2020,1074,R_20,1073,1,R_20,0,R_20,0,R_20,1.93,R_20,5.85,R_20,0.2,R_20,6.05,R_20,0,R_20,334428,R_20,25000,R_20,38868,R_20,398296,R_20,155811,R_20,1831,R_20,157642,R_20,22861,R_20,1838,R_20,6425,R_20,31124,R_20,148246,R_20,337012,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,52144,R_20,292183,R_20,2512,R_20,137116,R_20,4536,R_20,0,IG18,0,R_20,62,R_20,62,R_20,2564,R_20,10088,R_20,CT,5200,R_20,CT,7161,R_20,81609,R_20,39149,R_20,12474,R_20,69135,R_20,485,R_20,12959,R_20,82094,R_20,19483,R_20,9985,R_20,258,R_20,127,R_20,9,R_20,3318,R_20,2197,R_20,52,R_20,4,R_20,835,R_20,10481,R_20,-1,2021,03,2,00,00,00,-82.80570023,39.80185506,39,045,44086,159709,21,21,307,1022,3915,18140,0,E,100,POINTADDRESS,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N
OK,OK0001,9,ADA PUBLIC LIBRARY,124 S. RENNIE,ADA,74820,5121,124 S. RENNIE,ADA,74820,5121,PONTOTOC,5804368124,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,17235,R_20,17044,1,R_20,0,R_20,0,R_20,1,R_20,2,R_20,6,R_20,8,R_20,471800,R_20,16946,R_20,7100,R_20,0,R_20,495846,R_20,267759,R_20,108440,R_20,376199,R_20,36321,R_20,10852,R_20,2645,R_20,49818,R_20,66257,R_20,492274,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,10785,R_20,66501,R_20,65595,R_20,3148,R_20,14351,R_20,6806,R_20,706,R_20,2,R_20,44,R_20,46,R_20,2183,R_20,87205,R_20,CT,9158,R_20,ES,19161,R_20,139657,R_20,36704,R_20,38595,R_20,101062,R_20,0,IG18,38595,IT20,139657,IT20,255,R_20,740,R_20,381,R_20,202,R_20,25,R_20,8487,R_20,3860,R_20,193,R_20,36,R_20,31000,R_20,0,IG18,4809,2021,06,2,00,00,00,-96.67697746,34.77481843,40,123,00200,38397,33,33,892,1025,4004,10220,1,T,99.02,STREETADDRESS,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y
OK,OK0002,6,SOUTHERN PRAIRIE LIBRARY SYSTEM,421 N. HUDSON,ALTUS,73521,3654,P.O. BOX 1141,ALTUS,73522,1141,JACKSON,5804772890,HQ,MJ,MO,Y,MC1,N,07/01/2019,06/30/2020,27183,R_20,26882,1,R_20,1,R_20,0,R_20,1,R_20,8.45,R_20,1.43,R_20,9.88,R_20,711335,R_20,22243,R_20,0,R_20,292375,R_20,1025953,R_20,349237,R_20,80446,R_20,429683,R_20,95615,R_20,23872,R_20,4913,R_20,124400,R_20,129216,R_20,683299,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,72879,R_20,50245,R_20,3169,R_20,14340,R_20,1848,R_20,705,R_20,8,R_20,44,R_20,52,R_20,3786,R_20,225863,R_20,ES,34996,R_20,ES,18163,R_20,100201,R_20,41472,R_20,18870,R_20,81331,R_20,276559,R_20,295429,R_20,376760,R_20,457,R_20,167,R_20,417,R_20,136,R_20,58,R_20,106150,R_20,4168,R_20,1492,R_20,26,R_20,6825,R_20,11918,R_20,18129,2021,06,1,00,00,00,-99.33531191,34.64137801,40,065,01700,24305,33,33,9686,4053,4003,11060,1,E,99.01,STREETADDRESS,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N
OK,OK0003,10,ALVA PUBLIC LIBRARY,504 SEVENTH STREET,ALVA,73717,2228,504 SEVENTH STREET,ALVA,73717,2228,WOODS,5803271833,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,4953,R_20,4898,1,R_20,0,R_20,0,R_20,2,R_20,4.5,R_20,0,R_20,4.5,R_20,332050,R_20,7993,R_20,0,R_20,8550,R_20,348593,R_20,165123,R_20,46217,R_20,211340,R_20,22272,R_20,5704,R_20,3512,R_20,31488,R_20,79444,R_20,322272,R_20,0,R_20,0,R_20,0,R_20,2450,R_20,2450,R_20,1093,R_20,42157,R_20,50244,R_20,770,R_20,14315,R_20,1630,R_20,705,R_20,4,R_20,44,R_20,48,R_20,2444,R_20,24500,R_20,ES,5824,R_20,ES,4776,R_20,25665,R_20,7807,R_20,8889,R_20,16776,R_20,0,IG19,8889,IT20,25665,IT20,153,R_20,63,R_20,116,R_20,99,R_20,2,R_20,1980,R_20,1489,R_20,38,R_20,6,R_20,9805,R_20,8230,R_20,18000,2021,06,2,00,00,00,-98.66846255,36.80334998,40,151,01800,8687,33,33,9543,2029,4003,-4,N,E,100,POINTADDRESS,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N
OK,OK0004,11,ANADARKO COMMUNITY LIBRARY,215 W BROADWAY,ANADARKO,73005,2807,215 W BROADWAY,ANADARKO,73005,2807,CADDO,4052477351,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,6504,R_20,6432,1,R_20,0,R_20,0,R_20,0,R_20,4,R_20,0,R_20,4,R_20,151157,R_20,7206,R_20,0,R_20,0,R_20,158363,R_20,74889,R_20,26399,R_20,101288,R_20,16343,R_20,5500,R_20,0,R_20,21843,R_20,9009,R_20,132140,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,23903,R_20,46452,R_20,563,R_20,12443,R_20,1880,R_20,648,R_20,1,R_20,44,R_20,45,R_20,2162,R_20,150000,R_20,ES,14820,R_20,ES,7688,R_20,52151,R_20,14202,R_20,8434,R_20,43717,R_20,10200,R_20,18634,R_20,62351,R_20,56,R_20,68,R_20,220,R_20,153,R_20,31,R_20,3077,R_20,2800,R_20,97,R_20,36,R_20,37423,R_20,18500,R_20,4475,2021,06,1,00,00,00,-98.2455842,35.07495734,40,015,02050,28684,32,32,1621.02,4035,4003,-4,N,E,99.01,STREETADDRESS,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N
OK,OK0005,12,ANTLERS PUBLIC LIBRARY,104 SE 2ND STREET,ANTLERS,74523,4000,104 SE 2ND STREET,ANTLERS,74523,4000,PUSHMATAHA,5802985649,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,2321,R_20,2295,1,R_20,0,R_20,0,R_20,0,R_20,2.4,R_20,0,R_20,2.4,R_20,56900,R_20,14305,R_20,0,R_20,12108,R_20,83313,R_20,45035,R_20,9088,R_20,54123,R_20,3553,R_20,0,R_20,55,R_20,3608,R_20,16820,R_20,74551,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,11106,R_20,50244,R_20,427,R_20,14315,R_20,424,R_20,705,R_20,0,R_20,44,R_20,44,R_20,1768,R_20,7000,R_20,ES,1158,R_20,ES,964,R_20,12174,R_20,1784,R_20,6546,R_20,5628,R_20,10,R_20,6556,R_20,12184,R_20,0,R_20,33,R_20,12,R_20,6,R_20,5,R_20,206,R_20,137,R_20,57,R_20,11,R_20,1443,R_20,48335,R_20,4141,2021,06,1,00,00,00,-95.61996395,34.23027381,40,127,02250,10970,43,43,977.01,3042,4002,-4,N,E,100,POINTADDRESS,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,N
OK,OK0006,13,ARDMORE PUBLIC LIBRARY,320 E STREET NW,ARDMORE,73401,4304,320 E STREET NW,ARDMORE,73401,4304,CARTER,5802238290,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,24698,R_20,24425,1,R_20,0,R_20,0,R_20,4,R_20,6,R_20,8.5,R_20,14.5,R_20,1000021,R_20,18031,R_20,0,R_20,201286,R_20,1219338,R_20,657659,R_20,288376,R_20,946035,R_20,67042,R_20,25393,R_20,40932,R_20,133367,R_20,139936,R_20,1219338,R_20,0,R_20,0,R_20,0,R_20,71769,R_20,71769,R_20,71769,R_20,58860,R_20,51056,R_20,7855,R_20,15354,R_20,10896,R_20,709,R_20,10,R_20,44,R_20,54,R_20,3120,R_20,83197,R_20,CT,13921,R_20,CT,18372,R_20,259139,R_20,44213,R_20,23314,R_20,235825,R_20,4578,R_20,27892,R_20,263717,R_20,138,R_20,81,R_20,1095,R_20,217,R_20,4,R_20,18351,R_20,10914,R_20,40,R_20,24,R_20,27201,R_20,99901,R_20,7111,2021,06,1,00,00,00,-97.13327293,34.17792011,40,019,02600,48353,33,33,8929,4007,4004,11620,1,E,100,STREETADDRESS,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N
OK,OK0007,1,SOUTHERN OKLAHOMA LIBRARY SYSTEM,601 RAILWAY EXPRESS,ARDMORE,73401,2907,601 RAILWAY EXPRESS,ARDMORE,73401,2907,CARTER,5802233164,HQ,MJ,MO,Y,MC1,N,07/01/2019,06/30/2020,97280,R_20,96204,1,R_20,7,R_20,0,R_20,3.75,R_20,15.64,R_20,1.53,R_20,17.17,R_20,1833928,R_20,66515,R_20,0,R_20,101266,R_20,2001709,R_20,923633,R_20,255805,R_20,1179438,R_20,33726,R_20,11169,R_20,16227,R_20,61122,R_20,258815,R_20,1499375,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,60912,R_20,127578,R_20,50981,R_20,3252,R_20,14315,R_20,13469,R_20,705,R_20,13,R_20,44,R_20,57,R_20,11066,R_20,167264,R_20,CT,42213,R_20,CT,81481,R_20,926920,R_20,205863,R_20,39714,R_20,887206,R_20,75554,R_20,115268,R_20,1002474,R_20,204,R_20,125,R_20,4416,R_20,2094,R_20,1042,R_20,41495,R_20,25670,R_20,6827,R_20,55,R_20,103421,R_20,91360,R_20,-1,2021,06,1,00,00,00,-97.16356224,34.17037643,40,019,02600,48353,33,43,8930.01,2011,4004,11620,1,E,99,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
OK,OK0008,14,BARNSDALL - ETHEL BRIGGS MEMORIAL LIBRARY,410 S FIFTH,BARNSDALL,74002,M,P O BOX 706,BARNSDALL,74002,0706,OSAGE,9188472118,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,1150,R_20,1137,1,R_20,0,R_20,0,R_20,0,R_20,0.5,R_20,0,R_20,0.5,R_20,18000,R_20,9367,R_20,0,R_20,8370,R_20,35737,R_20,-9,H_20,-9,H_20,-9,H_20,4603,R_20,1500,R_20,0,R_20,6103,R_20,-9,H_20,23813,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,12040,R_20,50244,R_20,0,R_20,14315,R_20,0,R_20,705,R_20,0,R_20,44,R_20,44,R_20,920,R_20,3488,R_20,ES,460,R_20,ES,1527,R_20,5141,R_20,845,R_20,1903,R_20,3238,R_20,0,IG19,1903,IT20,5141,IT20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,0,R_20,2,R_20,2568,R_20,1288,R_20,-1,2021,06,2,00,00,00,-96.16182501,36.5577538,40,113,04250,46642,42,42,9400.08,2039,4003,46140,0,E,99.01,STREETADDRESS,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N
OK,OK0009,15,BARTLESVILLE PUBLIC LIBRARY,600 S JOHNSTONE,BARTLESVILLE,74003,4630,600 S JOHNSTONE,BARTLESVILLE,74003,4630,WASHINGTON,9183384161,NO,CI,SO,Y,CI1,N,07/01/2019,06/30/2020,36144,R_20,35744,1,R_20,0,R_20,0,R_20,3,R_20,14.73,R_20,3.97,R_20,18.7,R_20,1383377,R_20,11290,R_20,24947,R_20,332346,R_20,1751960,R_20,807551,R_20,295477,R_20,1103028,R_20,45268,R_20,62167,R_20,19036,R_20,126471,R_20,238354,R_20,1467853,R_20,0,R_20,0,R_20,0,R_20,101194,R_20,101194,R_20,101194,R_20,82320,R_20,51367,R_20,3121,R_20,14846,R_20,13618,R_20,705,R_20,13,R_20,44,R_20,57,R_20,3380,R_20,142914,R_20,CT,28600,R_20,ES,30379,R_20,380521,R_20,144638,R_20,85471,R_20,295050,R_20,117578,R_20,203049,R_20,498099,R_20,771,R_20,198,R_20,738,R_20,228,R_20,21,R_20,13754,R_20,5821,R_20,337,R_20,50,R_20,29652,R_20,83880,R_20,255597,2021,06,1,00,00,00,-95.97822962,36.74712422,40,147,04450,52222,32,32,3,3028,4001,12780,1,E,99.01,POINTADDRESS,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N
