STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,F_HOURS,WKS_OPEN,F_WKSOPN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE,C19WKSCL,C19WKSLO
NY,NY0373,002,Y,4400285190,PLAINVIEW-OLD BETHPAGE PUBLIC LIBRARY,999 OLD COUNTRY ROAD,PLAINVIEW,11803,4995,NASSAU,5169380077,CE,42600,R_20,0,2284,R_20,31,R_20,2021,02,00,00,00,-73.47319552,40.77492499,36,059,58442,1351334,21,5198.02,4007,3603,35620,0,E,100,POINTADDRESS,21,22
NY,NY0374,002,Y,4400285330,PORT WASHINGTON PUBLIC LIBRARY,1 LIBRARY DRIVE,PORT WASHINGTON,11050,M,NASSAU,5168834400,CE,47000,R_20,0,2212,R_20,37,R_20,2021,02,00,00,00,-73.69676955,40.83196435,36,059,04803,1351334,21,3012,3003,3603,35620,0,E,100,POINTADDRESS,15,0
NY,NY0375,002,Y,4400285630,ROCKVILLE CENTRE PUBLIC LIBRARY,221 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,2316,NASSAU,5167666257,CE,34977,R_20,0,2250,R_20,37,R_20,2021,02,00,00,00,-73.64829206,40.66422511,36,059,63264,1351334,21,4124,5000,3604,35620,0,E,100,POINTADDRESS,15,15
NY,NY0376,002,Y,4400285660,ROOSEVELT PUBLIC LIBRARY,27 WEST FULTON AVENUE,ROOSEVELT,11575,2036,NASSAU,5163780222,CE,12775,R_20,0,2040,R_20,38,R_20,2021,02,00,00,00,-73.58867015,40.67565111,36,059,63506,1351334,21,4139,4010,3604,35620,0,E,100,POINTADDRESS,14,24
NY,NY0377,002,Y,4400285700,BRYANT LIBRARY,2 PAPER MILL ROAD,ROSLYN,11576,2193,NASSAU,5166212240,CE,27500,R_20,0,2324,R_20,38,R_20,2021,02,00,00,00,-73.64666588,40.79824869,36,059,63770,1351334,21,3020,3030,3603,35620,0,E,100,POINTADDRESS,14,0
NY,NY0378,002,Y,4400285980,SEA CLIFF VILLAGE LIBRARY,300 SEA CLIFF AVE,SEA CLIFF,11579,M,NASSAU,5166714290,CE,1854,R_20,0,1845,R_20,41,R_20,2021,02,00,00,15,-73.64777992,40.84933006,36,059,66047,1351334,21,5174,4015,3603,35620,0,E,98.14,STREETINT,11,27
NY,NY0378,004,Y,4400285980,CHILDRENS ROOM,SEA CLIFF AVENUE,SEA CLIFF,11579,M,NASSAU,5168013402,BR,1750,R_20,0,1353,R_20,41,R_20,2021,02,00,00,00,-73.64180399,40.8491928,36,059,66047,1351334,21,5174,3013,3603,35620,0,E,100,STREETNAME,11,0
NY,NY0379,002,Y,4400285990,SEAFORD PUBLIC LIBRARY,2234 JACKSON AVENUE,SEAFORD,11783,2600,NASSAU,5162211334,CE,12000,R_20,0,1879,R_20,37,R_20,2021,02,00,00,00,-73.48713966,40.66685489,36,059,66058,1351334,21,4160,4018,3602,35620,0,E,100,POINTADDRESS,15,0
NY,NY0380,002,Y,4400286370,SYOSSET PUBLIC LIBRARY,225 SOUTH OYSTER BAY ROAD,SYOSSET,11791,5897,NASSAU,5169217161,CE,64200,R_20,0,2368,R_20,37,R_20,2021,02,00,00,00,-73.50214452,40.79874284,36,059,72554,1351334,21,5187,4008,3603,35620,0,E,100,POINTADDRESS,15,1
NY,NY0381,002,Y,4400286570,UNIONDALE PUBLIC LIBRARY,400 UNIONDALE AVENUE,UNIONDALE,11553,1995,NASSAU,5164892220,CE,31000,R_20,0,2213,R_20,32,R_20,2021,02,00,00,00,-73.59304886,40.70626254,36,059,76089,1351334,21,4074.01,5015,3604,35620,0,E,100,POINTADDRESS,17,7
NY,NY0382,002,Y,4400286640,HENRY WALDINGER MEMORIAL LIBRARY,60 VERONA PLACE,VALLEY STREAM,11580,5468,NASSAU,5168256422,CE,14115,R_20,0,2358,R_20,41,R_20,2021,02,00,00,00,-73.70715925,40.66371721,36,059,76705,1351334,21,4105,3009,3605,35620,0,E,100,POINTADDRESS,11,0
NY,NY0383,002,Y,4400286750,WANTAGH PUBLIC LIBRARY,3285 PARK AVENUE,WANTAGH,11793,3304,NASSAU,5162211200,CE,16000,R_20,0,2470,R_20,38,R_20,2021,02,00,00,00,-73.51121307,40.67410801,36,059,78146,1351334,21,4156,5008,3604,35620,0,E,100,POINTADDRESS,14,4
NY,NY0384,002,Y,4400286940,WEST HEMPSTEAD PUBLIC LIBRARY,500 HEMPSTEAD AVENUE,WEST HEMPSTEAD,11552,M,NASSAU,5164816591,CE,27300,R_20,0,2426,R_20,36,R_20,2021,02,00,00,00,-73.65413,40.69599,36,059,80225,1351334,21,4060.02,3007,3604,35620,0,T,100,POINTADDRESS,16,0
NY,NY0385,002,Y,4400287010,WESTBURY MEMORIAL PUBLIC LIBRARY,445 JEFFERSON STREET,WESTBURY,11590,2399,NASSAU,5163330176,CE,28600,R_20,0,3447,R_20,37,R_20,2021,02,00,00,00,-73.5832852,40.76222197,36,059,79444,1351334,21,3041,3007,3604,35620,0,E,100,POINTADDRESS,15,27
NY,NY0385,003,Y,4400287010,CHILDREN'S LIBRARY-ROBERT BACON MEMORIAL,374 SCHOOL STREET,WESTBURY,11590,2322,NASSAU,5163330176,BR,3749,R_20,0,3097,R_20,37,R_20,2021,02,00,00,00,-73.58385224,40.7620744,36,059,79444,1351334,21,3041,3007,3604,35620,0,E,100,POINTADDRESS,15,27
NY,NY0386,002,Y,4400287130,WILLISTON PARK PUBLIC LIBRARY,494 WILLIS AVENUE,WILLISTON PARK,11596,1710,NASSAU,5167421820,CE,3923,R_20,0,2004,R_20,38,R_20,2021,02,00,00,00,-73.64500132,40.75756435,36,059,82117,1351334,21,3033.02,2011,3603,35620,0,E,100,POINTADDRESS,14,4
NY,NY0390,002,Y,5200180480,RICHMOND MEMORIAL LIBRARY,19 ROSS STREET,BATAVIA,14020,2393,GENESEE,5853439550,CE,26000,R_20,0,3328,R_20,41,R_20,2021,02,00,00,00,-78.17683552,42.99780257,36,037,04715,56994,32,9508,1009,3627,12860,1,E,100,POINTADDRESS,11,5
NY,NY0391,002,Y,5200180635,BYRON-BERGEN PUBLIC LIBRARY,13 SOUTH LAKE STREET,BERGEN,14416,9420,GENESEE,5854941120,CE,1296,R_20,0,790,R_20,36,R_20,2021,02,00,00,00,-77.94225455,43.08472521,36,037,06046,56994,31,9501,3010,3627,12860,1,E,98.35,POINTADDRESS,7,5
NY,NY0392,002,Y,5200181560,CORFU PUBLIC LIBRARY,7 MAPLE AVENUE,CORFU,14036,9308,GENESEE,5855993321,CE,2046,R_20,0,971,R_20,37,R_20,2021,02,00,00,00,-78.40341714,42.9598683,36,037,18201,56994,42,9503.01,1043,3627,12860,1,E,100,POINTADDRESS,15,23
NY,NY0393,002,Y,5200183560,WOODWARD MEMORIAL LIBRARY,7 WOLCOTT STREET,LEROY,14482,M,GENESEE,5857688300,CE,5988,R_20,0,1860,R_20,41,R_20,2021,02,00,00,00,-77.98690252,42.97647193,36,037,42026,56994,32,9512,2007,3627,12860,1,E,100,POINTADDRESS,9,2
NY,NY0394,002,Y,5200184720,HAXTON MEMORIAL LIBRARY,3 NORTH PEARL STREET,OAKFIELD,14125,1137,GENESEE,5859489900,CE,6400,R_20,0,1300,R_20,39,R_20,2021,02,00,00,00,-78.2702142,43.06632522,36,037,54155,56994,42,9502,4039,3627,12860,1,E,100,POINTADDRESS,13,3
NY,NY0395,002,Y,5200184985,HOLLWEDEL MEMORIAL LIBRARY,5 WOODROW DRIVE,PAVILION,14525,M,GENESEE,5855848843,CE,1600,R_20,0,1044,R_20,28,R_20,2021,02,00,00,00,-78.02754025,42.87550273,36,037,56781,56994,42,9513,4042,3627,12860,1,E,100,POINTADDRESS,24,17
NY,NY0396,002,Y,5200400460,BARKER PUBLIC LIBRARY,8673 CHURCH STREET,BARKER,14012,9410,NIAGARA,7167953344,CE,800,R_20,0,1924,R_20,42,R_20,2021,02,00,00,00,-78.55385755,43.32928673,36,063,04440,208396,42,241.02,1004,3627,15380,0,E,100,POINTADDRESS,10,31
NY,NY0397,002,Y,5200403580,LEWISTON PUBLIC LIBRARY,305 SOUTH EIGHTH STREET,LEWISTON,14092,1744,NIAGARA,7167544720,CE,13000,R_20,0,943,R_20,40,R_20,2021,02,00,00,00,-79.03709237,43.16911396,36,063,42147,208396,21,244.01,2008,3627,15380,0,E,100,POINTADDRESS,12,0
NY,NY0398,002,Y,5200403710,LOCKPORT PUBLIC LIBRARY,23 EAST AVENUE,LOCKPORT,14094,3796,NIAGARA,7164335935,CE,36000,R_20,0,1247,R_20,42,R_20,2021,02,00,00,00,-78.6877541,43.17168444,36,063,43082,208396,31,237,2019,3627,15380,0,E,100,POINTADDRESS,10,26
NY,NY0399,002,Y,5200404070,ROYALTON HARTLAND COMMUNITY LIBRARY,9 S. VERNON STREET,MIDDLEPORT,14105,M,NIAGARA,7167353281,CE,5235,R_20,0,2132,R_20,29,R_20,2021,02,00,00,00,-78.47489281,43.21151307,36,063,46998,208396,32,240.02,1020,3627,15380,0,E,100,POINTADDRESS,23,0
NY,NY0400,002,Y,5200404500,NEWFANE PUBLIC LIBRARY,2761 MAPLE AVENUE,NEWFANE,14108,1326,NIAGARA,7167789344,CE,3360,R_20,0,2053,R_20,38,R_20,2021,02,00,00,00,-78.70560386,43.28143905,36,063,50221,208396,32,242.01,4013,3627,15380,0,E,100,POINTADDRESS,14,15
NY,NY0401,002,Y,5200404530,NIAGARA FALLS PUBLIC LIBRARY,1425 MAIN STREET,NIAGARA FALLS,14305,2547,NIAGARA,7162864911,CE,87800,R_20,0,2964,R_20,52,R_20,2021,02,00,00,00,-79.05134002,43.10238572,36,063,51055,208396,21,205,1028,3626,15380,0,E,100,POINTADDRESS,0,15
NY,NY0401,003,Y,5200404530,NIAGARA FALLS PUBLIC LIBRARY - LASALLE BRANCH,8728 BUFFALO AVENUE,NIAGARA FALLS,14304,4342,NIAGARA,7162838309,BR,12400,R_20,0,1664,R_20,52,R_20,2021,02,00,00,00,-78.96262511,43.07769019,36,063,51055,208396,21,222,2006,3626,15380,0,E,100,STREETADDRESS,0,15
NY,NY0402,002,Y,5200404660,NORTH TONAWANDA PUBLIC LIBRARY,505 MEADOW DRIVE,NORTH TONAWANDA,14120,2888,NIAGARA,7166934132,CE,26500,R_20,0,2311,R_20,39,R_20,2021,02,00,00,00,-78.86809728,43.05171661,36,063,53682,208396,21,246,3000,3626,15380,0,E,100,POINTADDRESS,13,28
NY,NY0403,002,Y,5200405450,RANSOMVILLE FREE LIBRARY,3733 RANSOMVILLE ROAD,RANSOMVILLE,14131,9768,NIAGARA,7167914073,CE,5100,R_20,0,1730,R_20,40,R_20,2021,02,00,00,00,-78.90950883,43.23289232,36,063,60598,208396,41,245.02,2023,3627,15380,0,E,100,POINTADDRESS,12,40
NY,NY0404,002,Y,5200405830,SANBORN-PEKIN FREE LIBRARY,5884 WEST STREET,SANBORN,14132,9245,NIAGARA,7167319933,CE,5280,R_20,0,851,R_20,31,R_20,2021,02,00,00,00,-78.89188294,43.13629454,36,063,64958,208396,41,244.06,3003,3627,15380,0,E,100,POINTADDRESS,21,21
NY,NY0405,002,Y,5200407150,WILSON COMMUNITY LIBRARY,265 YOUNG STREET,WILSON,14172,9500,NIAGARA,7167516070,CE,5714,R_20,0,1656,R_20,36,R_20,2021,02,00,00,00,-78.82716962,43.30936579,36,063,82359,208396,32,243.01,1013,3627,15380,0,E,100,POINTADDRESS,16,25
NY,NY0406,002,Y,5200407250,YOUNGSTOWN FREE LIBRARY,240 LOCKPORT STREET,YOUNGSTOWN,14174,1098,NIAGARA,7167453555,CE,2673,R_20,0,1038,R_20,32,R_20,2021,02,00,00,00,-79.0468355,43.25075345,36,063,84143,208396,21,245.01,2018,3627,15380,0,E,100,POINTADDRESS,20,21
NY,NY0407,002,Y,5200450090,HOAG LIBRARY OF THE SWAN LIBRARY ASSOCIATION,134 SOUTH MAIN STREET,ALBION,14411,1624,ORLEANS,5855894246,CE,14600,R_20,0,1741,R_20,40,R_20,2021,02,00,00,00,-78.19442511,43.2435632,36,073,01033,39978,32,407.01,1009,3627,40380,0,E,100,POINTADDRESS,12,28
NY,NY0408,002,Y,5200453000,COMMUNITY FREE LIBRARY,86 PUBLIC SQUARE,HOLLEY,14470,1131,ORLEANS,5856386987,CE,5165,R_20,0,1365,R_20,41,R_20,2021,02,00,00,00,-78.02508653,43.22545318,36,073,35155,39978,31,408.02,3020,3627,40380,0,E,100,POINTADDRESS,11,22
NY,NY0409,002,Y,5200453770,YATES COMMUNITY LIBRARY,15 NORTH MAIN STREET,LYNDONVILLE,14098,9802,ORLEANS,5857659041,CE,2900,R_20,0,1884,R_20,40,R_20,2021,02,00,00,00,-78.38918894,43.32170949,36,073,43918,39978,42,4012,3050,3627,40380,0,E,100,POINTADDRESS,12,31
NY,NY0410,002,Y,5200454020,LEE-WHEDON MEMORIAL LIBRARY,620 WEST AVENUE,MEDINA,14103,1532,ORLEANS,5857983430,CE,10000,R_20,0,2724,R_20,40,R_20,2021,02,00,00,00,-78.38949405,43.21770193,36,073,46415,39978,32,405,2000,3627,40380,0,E,100,POINTADDRESS,12,4
NY,NY0412,002,Y,5600220010,ADAMS FREE LIBRARY,2 NORTH MAIN STREET,ADAMS,13605,1160,JEFFERSON,3152322265,CE,1200,R_20,0,1456,R_20,36,R_20,2021,02,00,00,00,-76.02430252,43.80946936,36,045,00199,108095,31,618.01,3048,3621,48060,0,E,100,POINTADDRESS,16,26
NY,NY0413,002,Y,5600220020,ADAMS CENTER FREE LIBRARY,18267 STATE ROUTE 177,ADAMS CENTER,13606,2201,JEFFERSON,3155835501,CE,960,R_20,0,552,R_20,23,R_20,2021,02,00,00,00,-76.00636282,43.86097888,36,045,00232,108095,31,618.02,1027,3621,48060,0,E,100,POINTADDRESS,29,0
NY,NY0414,002,Y,5600220110,MACSHERRY LIBRARY,112 WALTON STREET,ALEXANDRIA BAY,13607,1203,JEFFERSON,3154822241,CE,5704,R_20,0,964,R_20,40,R_20,2021,02,00,00,00,-75.90855046,44.33706507,36,045,01187,108095,42,601.02,2001,3621,48060,0,E,100,STREETADDRESS,12,29
NY,NY0415,002,Y,5600220250,CROSBY PUBLIC LIBRARY,59 MAIN STREET,ANTWERP,13608,4157,JEFFERSON,3156598564,CE,2108,R_20,0,828,R_20,37,R_20,2021,02,00,00,00,-75.60712447,44.19973312,36,045,02286,108095,42,607,4094,3621,48060,0,E,100,POINTADDRESS,15,15
NY,NY0416,002,Y,5600220570,BELLEVILLE PHILOMATHEAN FREE LIBRARY,8086 COUNTY ROUTE 75,BELLEVILLE,13611,M,JEFFERSON,3158465103,CE,783,R_20,0,702,R_20,37,R_20,2021,02,00,00,00,-76.11926798,43.78400045,36,045,05683,108095,42,617,2020,3621,48060,0,E,100,POINTADDRESS,15,21
NY,NY0417,002,Y,5600220690,SALLY PLOOF HUNTER MEMORIAL LIBRARY,101 PUBLIC WORKS DRIVE,BLACK RIVER,13612,M,JEFFERSON,3157735163,CE,4174,R_20,0,2112,R_20,44,R_20,2021,02,00,00,00,-75.78658739,44.01587981,36,045,06794,108095,23,608.06,2164,3621,48060,0,E,100,POINTADDRESS,8,36
NY,NY0418,002,Y,5600220930,BROWNVILLE-GLEN PARK LIBRARY ASSOCIATION,216 BROWN BOULEVARD,BROWNVILLE,13615,7703,JEFFERSON,3157887889,CE,1244,R_20,0,953,R_20,39,R_20,2021,02,00,00,00,-75.98391417,44.00507749,36,045,10231,108095,23,616,2062,3621,48060,0,E,100,STREETADDRESS,13,4
NY,NY0419,002,Y,5600221100,CAPE VINCENT COMMUNITY LIBRARY,157 NORTH REAL STREET,CAPE VINCENT,13618,M,JEFFERSON,3156542132,CE,4653,R_20,0,912,R_20,23,R_20,2021,02,00,00,00,-76.3396785,44.12755731,36,045,12353,108095,42,603.01,2019,3621,48060,0,E,100,POINTADDRESS,29,13
NY,NY0420,002,Y,5600221120,CARTHAGE FREE LIBRARY,412 BUDD STREET,CARTHAGE,13619,1287,JEFFERSON,3154932620,CE,8343,R_20,0,1840,R_20,40,R_20,2021,02,00,00,00,-75.60930159,43.97963524,36,045,12683,108095,23,609.02,2028,3621,48060,0,E,100,POINTADDRESS,12,11
NY,NY0421,002,Y,5600221270,LYME FREE LIBRARY,12165 MAIN STREET,CHAUMONT,13622,3161,JEFFERSON,3156495454,CE,4530,R_20,0,560,R_20,14,R_20,2021,02,00,00,00,-76.12836659,44.06601597,36,045,14036,108095,42,603.02,3029,3621,48060,0,E,100,STREETADDRESS,38,3
NY,NY0422,002,Y,5600221400,HAWN MEMORIAL LIBRARY,220 JOHN STREET,CLAYTON,13624,1098,JEFFERSON,3156863762,CE,5840,R_20,0,2058,R_20,42,R_20,2021,02,00,00,00,-76.08793945,44.24210472,36,045,16089,108095,42,602.01,1003,3621,48060,0,E,100,STREETADDRESS,10,0
NY,NY0423,002,Y,5600221740,DEPAUVILLE FREE LIBRARY,32333 COUNTY ROUTE 179,DEPAUVILLE,13632,2325,JEFFERSON,3156863299,CE,4458,R_20,0,1473,R_20,37,R_20,2021,02,00,00,00,-76.07180265,44.13619531,36,045,20302,108095,42,604.01,1002,3621,48060,0,E,97.54,STREETADDRESS,15,25
NY,NY0424,002,Y,5600221770,DEXTER FREE LIBRARY,120 EAST KIRBY STREET,DEXTER,13634,7744,JEFFERSON,3156396785,CE,2350,R_20,0,918,R_20,18,R_20,2021,02,00,00,00,-76.04372733,44.00765682,36,045,20500,108095,23,604.01,1093,3621,48060,0,E,100,POINTADDRESS,34,15
NY,NY0425,002,Y,5600221910,EAST HOUNSFIELD FREE LIBRARY,19438 NYS ROUTE 3,WATERTOWN,13601,M,JEFFERSON,3157880637,CE,3435,R_20,0,182,R_20,11,R_20,2021,02,00,00,00,-75.98566647,43.96947344,36,045,M,108095,41,616,3029,3621,48060,0,E,98.24,POINTADDRESS,41,0
NY,NY0426,002,Y,5600222110,ELLISBURG FREE LIBRARY,12117 NYS ROUTE 193,ELLISBURG,13636,2115,JEFFERSON,3158465087,CE,1575,R_20,0,300,R_20,27,R_20,2021,02,00,00,00,-76.13088236,43.73470333,36,045,24075,108095,42,625,1068,3621,48060,0,E,98.28,POINTADDRESS,25,10
NY,NY0427,002,Y,5600222170,EVANS MILLS PUBLIC LIBRARY,8706 NOBLE STREET,EVANS MILLS,13637,7705,JEFFERSON,3156294483,CE,2079,R_20,0,823,R_20,35,R_20,2021,02,00,00,00,-75.80724316,44.08824891,36,045,24823,108095,23,606.01,3063,3621,48060,0,E,100,POINTADDRESS,17,24
NY,NY0428,002,Y,5600222850,HENDERSON FREE LIBRARY,8939 NYS ROUTE 178,HENDERSON,13650,2226,JEFFERSON,3159387169,CE,1800,R_20,0,1014,R_20,39,R_20,2021,02,00,00,00,-76.18096775,43.84619044,36,045,34044,108095,42,617,1049,3621,48060,0,E,98.26,POINTADDRESS,13,28
NY,NY0429,002,Y,5600223450,ORLEANS PUBLIC LIBRARY,36263 NYS ROUTE 180,LAFARGEVILLE,13656,2359,JEFFERSON,3156582271,CE,1296,R_20,0,1064,R_20,38,R_20,2021,02,00,00,00,-75.96702546,44.19345265,36,045,40233,108095,42,602.03,2073,3621,48060,0,E,98.32,POINTADDRESS,14,0
NY,NY0430,002,Y,5600223880,MANNSVILLE FREE LIBRARY,108 LILAC PARK DRIVE,MANNSVILLE,13661,3101,JEFFERSON,3154654049,CE,875,R_20,0,728,R_20,36,R_20,2021,02,00,00,00,-76.064116,43.71239388,36,045,45073,108095,42,625,3089,3621,48060,0,E,100,STREETADDRESS,16,6
NY,NY0431,002,Y,5600225080,BODMAN MEMORIAL LIBRARY,8 ALDRICH STREET,PHILADELPHIA,13673,4195,JEFFERSON,3156423323,CE,1645,R_20,0,755,R_20,37,R_20,2021,02,00,00,00,-75.70439512,44.15741088,36,045,57551,108095,42,606.01,2001,3621,48060,0,E,100,POINTADDRESS,15,0
NY,NY0432,002,Y,5600225640,RODMAN PUBLIC LIBRARY,12509 SCHOOL STREET,RODMAN,13682,9998,JEFFERSON,3152324167,CE,700,R_20,0,840,R_20,42,R_20,2021,02,00,00,00,-75.94126066,43.84951273,36,045,63330,108095,41,624,1023,3621,48060,0,E,100,POINTADDRESS,10,31
NY,NY0433,002,Y,5600225780,HAY MEMORIAL LIBRARY,105 SOUTH BROAD STREET,SACKETS HARBOR,13685,4113,JEFFERSON,3156462228,CE,4263,R_20,0,870,R_20,29,R_20,2021,02,00,00,00,-76.1191223,43.94577943,36,045,64408,108095,41,604.02,2009,3621,48060,0,E,100,POINTADDRESS,23,19
NY,NY0434,002,Y,5600226420,THERESA FREE LIBRARY,301 MAIN STREET,THERESA,13691,2003,JEFFERSON,3156285972,CE,1470,R_20,0,1000,R_20,40,R_20,2021,02,00,00,00,-75.79975846,44.21609326,36,045,73517,108095,42,607,3024,3621,48060,0,E,100,POINTADDRESS,12,38
NY,NY0435,002,Y,5600226430,THOUSAND ISLAND PARK LIBRARY,42743 ST. LAWRENCE AVENUE,THOUSAND ISLAND PARK,13692,M,JEFFERSON,3152154133,CE,1364,R_20,0,462,R_20,12,R_20,2021,02,00,00,00,-76.0267229,44.28689736,36,045,73726,108095,42,602.01,3074,3621,48060,0,E,98.9,STREETADDRESSEXT,2,12
NY,NY0436,002,Y,5600226830,ROSWELL P. FLOWER MEMORIAL LIBRARY,229 WASHINGTON STREET,WATERTOWN,13601,3388,JEFFERSON,3157857705,CE,39052,R_20,0,2600,R_20,40,R_20,2021,02,00,00,00,-75.91038106,43.97297188,36,045,78608,108095,13,621,1021,3621,48060,0,E,100,POINTADDRESS,12,0
NY,NY0437,002,Y,5600230530,BEAVER FALLS LIBRARY,9607 LEWIS STREET,BEAVER FALLS,13305,M,LEWIS,3153466216,CE,586,R_20,0,940,R_20,42,R_20,2021,02,00,00,00,-75.42841781,43.88606043,36,049,M,26187,42,9502,1016,3621,-4,N,E,100,STREETADDRESS,10,30
NY,NY0438,002,Y,5600231530,CONSTABLEVILLE LIBRARY,3158 MAIN STREET,CONSTABLEVILLE,13325,1200,LEWIS,3153972801,CE,1530,R_20,0,336,R_20,24,R_20,2021,02,00,00,00,-75.42841048,43.56540188,36,049,17882,26187,43,9507,4058,3621,-4,N,E,100,POINTADDRESS,28,14
NY,NY0439,002,Y,5600231640,CROGHAN FREE LIBRARY,9794 STATE ROUTE 812,CROGHAN,13327,2207,LEWIS,3153466521,CE,2812,R_20,0,1040,R_20,40,R_20,2021,02,00,00,00,-75.39187753,43.89429791,36,049,19070,26187,42,9501.01,1097,3621,-4,N,E,100,POINTADDRESS,12,12
NY,NY0440,002,Y,5600232800,HARRISVILLE FREE LIBRARY,8209 MAIN STREET,HARRISVILLE,13648,M,LEWIS,3155432577,CE,2000,R_20,0,1440,R_20,36,R_20,2021,02,00,00,00,-75.3161006,44.14879969,36,049,M,26187,42,9501.01,2016,3621,-4,N,E,100,POINTADDRESS,16,24
NY,NY0441,002,Y,5600233750,LOWVILLE FREE LIBRARY,5387 DAYAN STREET,LOWVILLE,13367,1126,LEWIS,3153762131,CE,6500,R_20,0,495,R_20,14,R_20,2021,02,00,00,00,-75.49394087,43.78666317,36,049,43720,26187,32,9503.02,2164,3621,-4,N,E,100,POINTADDRESS,38,3
NY,NY0442,002,Y,5600233790,LYONS FALLS LIBRARY,3918 HIGH STREET,LYONS FALLS,13368,7408,LEWIS,3153486180,CE,1700,R_20,0,520,R_20,30,R_20,2021,02,00,00,00,-75.36052,43.61700029,36,049,44006,26187,43,9507,5058,3621,-4,N,E,100,POINTADDRESS,22,16
NY,NY0443,002,Y,5600233940,WILLIAM H. BUSH MEMORIAL LIBRARY,5605 WHITAKER ROAD,MARTINSBURG,13404,M,LEWIS,3153767490,CE,3750,R_20,0,898,R_20,40,R_20,2021,02,00,00,00,-75.468376,43.73781226,36,049,M,26187,42,9505,2130,3621,-4,N,E,100,STREETADDRESS,12,26
NY,NY0444,002,Y,5600234860,OSCEOLA PUBLIC LIBRARY,2117 NORTH OSCEOLA ROAD,CAMDEN,13316,M,LEWIS,3155997122,CE,2400,R_20,0,492,R_20,41,R_20,2021,02,00,00,00,-75.72213097,43.50107069,36,049,M,26187,42,9507,3112,3621,-4,N,E,100,POINTADDRESS,11,0
NY,NY0445,002,Y,5600235320,PORT LEYDEN COMMUNITY LIBRARY,3145 CANAL STREET,PORT LEYDEN,13433,2403,LEWIS,3153486077,CE,2380,R_20,0,303,R_20,38,R_20,2021,02,00,00,00,-75.34523962,43.58235432,36,049,59454,26187,43,9507,1054,3621,-4,N,E,100,POINTADDRESS,14,0
NY,NY0446,002,Y,5600236530,B. ELIZABETH STRONG MEMORIAL LIBRARY,6312 EAST MAIN STREET,TURIN,13473,1621,LEWIS,3153486433,CE,1800,R_20,0,520,R_20,40,R_20,2021,02,00,00,00,-75.40985537,43.62755118,36,049,75682,26187,43,9507,5051,3621,-4,N,E,100,POINTADDRESS,12,12
NY,NY0447,002,Y,5600461200,CENTRAL SQUARE LIBRARY,637 SOUTH MAIN STREET,CENTRAL SQUARE,13036,2712,OSWEGO,3156686104,CE,2940,R_20,0,429,R_20,38,R_20,2021,02,00,00,00,-76.14577231,43.2845448,36,075,13585,116346,21,207.06,1016,3622,45060,0,E,100,POINTADDRESS,14,24
NY,NY0448,002,Y,5600462430,FULTON PUBLIC LIBRARY,160 SOUTH FIRST STREET,FULTON,13069,M,OSWEGO,3155925159,CE,6600,R_20,0,2040,R_20,40,R_20,2021,02,00,00,00,-76.415869,43.31962931,36,075,27815,116346,32,211.01,3007,3624,45060,0,E,100,POINTADDRESS,12,14
NY,NY0449,002,Y,5600462780,HANNIBAL FREE LIBRARY,162 OSWEGO STREET,HANNIBAL,13074,2154,OSWEGO,3155645471,CE,1773,R_20,0,546,R_20,12,R_20,2021,02,00,00,00,-76.57866643,43.32223432,36,075,32017,116346,42,213,1045,3624,45060,0,E,100,POINTADDRESS,40,-1
NY,NY0450,002,Y,5600464050,MEXICO PUBLIC LIBRARY,3269 MAIN STREET,MEXICO,13114,M,OSWEGO,3159633012,CE,10230,R_20,0,677,R_20,22,R_20,2021,02,00,00,00,-76.22940912,43.45935232,36,075,46811,116346,42,204,3009,3622,45060,0,E,100,POINTADDRESS,30,11
NY,NY0451,002,Y,5600464850,COGSWELL FREE LIBRARY,1999 COUNTY ROUTE 2,ORWELL,13426,M,OSWEGO,3152985563,CE,700,R_20,0,1196,R_20,42,R_20,2021,02,00,00,00,-75.9962735,43.57501895,36,075,M,116346,42,201.01,2035,3622,45060,0,E,100,STREETADDRESS,10,20
NY,NY0452,002,Y,5600464880,OSWEGO SCHOOL DISTRICT PUBLIC LIBRARY,120 EAST SECOND STREET,OSWEGO,13126,2198,OSWEGO,3153415867,CE,24000,R_20,0,2090,R_20,38,R_20,2021,02,00,00,00,-76.50634686,43.45676223,36,075,55574,116346,32,216.05,3016,3624,45060,0,E,100,POINTADDRESS,14,0
NY,NY0453,002,Y,5600464960,PARISH PUBLIC LIBRARY,3 CHURCH STREET,PARISH,13131,M,OSWEGO,3156257130,CE,2427,R_20,0,920,R_20,40,R_20,2021,02,00,00,00,-76.12603142,43.40610096,36,075,56341,116346,41,205.02,2038,3622,45060,0,E,100,POINTADDRESS,12,0
